000001
000011
000021
000031
000041
000051
000061
001001
001003
001011
001013
002001
002011
002021
002031
003003
020001
020002
020003
020005
020006
020007
020008
020009
020010
020011
020012
020015
020018
020019
020020
040001
040002
040003
040004
040005
040006
040007
040008
040009
040010
040011
040012
040013
040015
040016
040018
040019
040180
040190
041003
050001
050002
050003
050004
050006
050007
050008
050009
050010
050011
050012
050013
050014
050015
050016
050018
050019
050106
050111
050116
050119
050201
070001
070002
070003
070005
070006
070007
070008
070009
070010
070011
070012
070013
070015
070016
070017
070018
070019
070020
070021
070099
080001
080002
080003
080005
080006
080011
090001
090002
090003
090004
090005
090006
090007
090008
090009
090010
090011
090012
091005
092002
100016
100018
100020
100022
100025
100026
100028
100029
100032
100035
100037
100038
100039
100050
100051
100053
110001
110002
110003
110005
110006
110007
110008
110009
110010
110011
110012
110013
110015
110016
110017
110018
110019
110020
110021
110022
110023
110029
112002
118001
121001
121002
121003
121005
121006
121008
121009
121011
121012
128011
128112
150005
150008
150009
150012
150013
150015
150016
150017
150018
150019
150022
150023
150103
151001
151002
159901
159902
159903
159905
159906
160105
160106
160119
160121
160211
160213
160215
160311
160314
160505
160602
160603
160605
160606
160607
160608
160609
160610
160611
160612
160613
160615
160616
160706
160716
160717
160805
160807
160910
161005
161207
161210
161211
161213
161601
161603
161604
161605
161606
161607
161608
161609
161610
161611
161612
161706
161714
161810
161811
161812
161815
161902
161903
162006
162102
162201
162202
162203
162204
162205
162206
162207
162208
162209
162210
162211
162212
162213
162214
162299
162307
162509
162605
162607
162703
162711
163001
163109
163302
163303
163402
163406
163407
163503
163801
163802
163803
163804
163805
163806
163807
163808
163809
163810
163811
163812
163813
164205
165309
165508
165510
165511
166001
166002
166003
166004
166005
166006
166007
166009
180001
180002
180003
180008
180009
180010
180012
180013
180015
180018
180020
180025
180026
183001
200001
200002
200003
200006
200007
200008
200009
200010
200011
200012
202001
202002
202003
202005
202007
202009
202011
202015
202017
202019
202021
202023
202101
202102
202103
202105
202107
202202
202211
202301
202302
202801
206001
206002
206003
206004
206005
206006
206007
210001
210002
210003
210004
210005
213001
213002
213003
213006
213007
213008
213009
213010
213909
213917
217001
217002
217003
217004
217005
217008
217009
217010
217011
217012
217013
217014
217015
217016
217017
217203
233001
233005
233006
233007
233008
240001
240002
240003
240004
240005
240006
240007
240008
240009
240010
240011
240012
240013
240014
240016
240017
241001
253010
253020
253021
253050
253051
255010
257010
257020
257030
257040
257050
257060
260101
260102
260103
260104
260108
260109
260110
260111
260112
260202
270001
270002
270004
270005
270006
270007
270008
270009
270010
270014
270021
270022
270023
270025
288001
288002
288101
288102
290001
290002
290003
290004
290005
290006
290007
290008
291007
310308
310318
310328
310338
310358
310368
310378
310379
310388
310398
310508
320001
320002
320003
320004
320005
320006
320007
320008
320009
320010
320011
320012
320013
340001
340005
340006
340007
340008
340009
350001
350002
350004
350005
350006
350007
360001
360003
360005
360006
360007
360008
360009
360010
360011
360012
370010
37001b
371020
371120
373010
373020
375010
376510
377010
377016
377020
377530
378006
378010
379010
392001
392002
395001
398001
398011
398021
398031
398041
398051
399001
400001
400003
400005
400007
400009
400011
410001
410002
410003
410004
410005
410006
410007
410008
420001
420002
420003
420005
420102
450001
450002
450003
450004
450005
450006
450007
450008
450009
460001
460002
460003
460005
460006
460007
460009
460010
460106
460220
470006
470007
470008
470009
470018
470078
470888
481001
481004
481006
481008
481009
481010
481012
482002
483003
485005
485007
485011
485105
485107
485111
486001
486002
510010
510020
510030
510050
510060
510070
510080
510081
510090
510110
510130
510153
510160
510170
510180
510190
510210
510220
510880
519001
519003
519005
519007
519008
519011
519013
519015
519017
519018
519019
519021
519023
519024
519025
519026
519027
519029
519030
519035
519039
519066
519068
519069
519078
519087
519089
519091
519093
519095
519097
519100
519110
519111
519112
519113
519115
519116
519180
519181
519183
519185
519186
519187
519300
519505
519506
519508
519517
519518
519519
519588
519589
519601
519602
519666
519667
519668
519670
519671
519672
519674
519680
519682
519686
519688
519690
519692
519694
519696
519697
519698
519700
519702
519983
519985
519987
519989
519991
519993
519994
519996
519998
519999
530001
530002
530003
530005
530006
530008
530009
530010
530011
530012
531009
539001
540001
540002
540003
540004
540005
540006
540007
540008
540009
550001
550002
550003
550004
550005
550006
550007
550008
550009
560001
560002
560003
560005
570001
570005
570006
571002
573003
580001
580002
580003
580005
580006
580007
582001
582201
583001
583101
590001
590002
590003
590005
610001
610002
610003
610004
610005
610103
620001
620002
620003
620004
620005
620006
630001
630002
630003
630005
630006
630007
630008
630103
630107
660001
660002
660003
660004
660005
660006
660007
660102
660107
671010
690001
690002
690003
690004
690005
690202
